Grade,Subject,Unit,Chapter,Topic_ID,Topic,Concept,concept_code,CoreConcept,CooboTitles,Scriptwriting,MediaFile,Production,LengthofCoboo,test
11,Biology,Diversity in the Living World,Animal Kingdom,122975,Classification of Animals,Phylum Arthropoda,newkg7289,Classification of Animal Kingdom,Phylum Arthropoda,1,4,2,1,8
11,Biology,Diversity in the Living World,Animal Kingdom,122975,Classification of Animals,Phylum Mollusca,newkg7291,Classification of Animal Kingdom,Classification of Animals,0,0,0,0,8
11,Biology,Diversity in the Living World,Animal Kingdom,122975,Classification of Animals,Phylum Echinodermata,newkg7296,Classification of Animal Kingdom,Classification of Animals,1,3,4,1,7
11,Biology,Diversity in the Living World,Animal Kingdom,122975,Classification of Animals,Phylum Hemichordata,newkg7300,Classification of Animal Kingdom,Classification of Animals,1,1,3,1,5
11,Biology,Diversity in the Living World,Animal Kingdom,122975,Classification of Animals,Phylum Chordata,newkg7303,Classification of Animal Kingdom,Classification of Animals,0,0,0,0,8
11,Biology,Diversity in the Living World,Biological Classification,122961,Kingdom Monera,Archaebacteria,newkg6812,Classification of Bacteria,Bacterial Classification,3,4,4,3,5
11,Biology,Diversity in the Living World,Biological Classification,122961,Kingdom Monera,Eubacteria,newkg6816,Classification of Bacteria,Bacterial Classification,4,0,0,0,4
11,Biology,Diversity in the Living World,Biological Classification,122961,Kingdom Monera,Types of Bacteria Based on Shape,newkg6821,Classification of Bacteria,Bacterial Classification,3,2,0,0,9
11,Biology,Diversity in the Living World,Biological Classification,122963,Kingdom Fungi,Phycomycetes Fungi,newkg6913,Classification of Fungi,Fungal Classification,1,3,4,0,9
11,Biology,Diversity in the Living World,Biological Classification,122963,Kingdom Fungi,Ascomycetes Fungi,newkg6914,Classification of Fungi,Fungal Classification,0,0,0,0,5
11,Biology,Diversity in the Living World,Biological Classification,122963,Kingdom Fungi,Basidiomycetes Fungi,newkg6915,Classification of Fungi,Fungal Classification,2,4,2,2,5
11,Biology,Human Physiology,Locomotion and Movement,123070,Joints,Fibrous Joints,newkg8089,Classification of Joints,Joints,0,0,0,0,7
11,Biology,Human Physiology,Locomotion and Movement,123070,Joints,Cartilaginous Joints,newkg8090,Classification of Joints,Joints,3,0,0,0,10
11,Biology,Human Physiology,Locomotion and Movement,123070,Joints,Synovial Joints,newkg8091,Classification of Joints,Joints,1,1,1,2,7
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122876,Nature of Matter,Physical States of Matter,newkg17863,Classification of Matter,Physical Classification of Matter,0,0,0,0,6
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122876,Nature of Matter,Chemical Classification of Matter,newkg17871,Classification of Matter,Chemical Classification of Matter,0,0,0,0,6
11,Biology,Diversity in the Living World,The Living World,122957,Taxonomic Categories of Organisms,Taxonomy,newkg6661,Classification of Organisms,Taxonomy,2,1,3,4,6
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Meristematic Tissues,newkg8207,Classification of Plant Tissue System,Vascular tissues,3,0,0,0,10
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Permanent Tissue,newkg8224,Classification of Plant Tissue System,Permanent Tissues,3,4,2,0,7
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Plant Tissues Based on Topographic Continuity,newkg8265,Classification of Plant Tissue System,Vascular tissues,1,3,4,4,6
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Exarch,newkg8248,Classification of Xylem Based on Position,Vascular tissues,4,2,3,2,9
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Mesarch,newkg8249,Classification of Xylem Based on Position,Vascular tissues,1,1,4,1,7
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Centrarch,newkg8250,Classification of Xylem Based on Position,Vascular tissues,3,1,0,0,9
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Endarch,newkg8251,Classification of Xylem Based on Position,Vascular tissues,3,2,1,1,8
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Protoxylem,newkg8245,Classification of Xylem Tissue Based on Time of Origin,Xylem,3,2,3,4,5
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Metaxylem,newkg8246,Classification of Xylem Tissue Based on Time of Origin,Xylem,4,2,2,3,8
11,Biology,Structural Organisation in Plants and Animals,Morphology of Flowering Plants,122979,The Stem,Twiners,newkg7732,Climbing Stems,Not required,1,2,2,3,8
11,Biology,Structural Organisation in Plants and Animals,Morphology of Flowering Plants,122979,The Stem,Climbers,newkg7733,Climbing Stems,Not required,3,3,1,0,5
11,Biology,Human Physiology,Body Fluids And Circulation,123052,Blood,Mechanism of Coagulation,newkg7550,Coagulation of Blood,Coagulation of Blood,1,4,3,3,9
11,Biology,Cell : Structure and Functions,Biomolecules,123006,Enzymes,Prosthetic Group,newkg8858,Cofactors,Enzymes and its Structure,3,2,3,0,5
11,Biology,Cell : Structure and Functions,Biomolecules,123006,Enzymes,Coenzyme,newkg8859,Cofactors,Enzymes and its Structure,2,4,2,4,8
11,Biology,Cell : Structure and Functions,Biomolecules,123006,Enzymes,Metal Group as Cofactor,newkg8860,Cofactors,Enzymes and its Structure,1,4,3,1,7
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Xylem,newkg8239,Complex Permanent Tissue,Permanent Tissue,1,1,3,0,4
11,Biology,Structural Organisation in Plants and Animals,Anatomy of Flowering Plants,122988,Plant Tissue System,Phloem,newkg8252,Complex Permanent Tissue,Permanent Tissue,3,3,1,2,4
11,Biology,Plant Physiology,Respiration in Plants,123034,Aerobic Respiration,NADH dehydrogenase Complex,newkg7045,Complexes Involved in Electron Transport Chain,Electron Transport Chain,1,0,0,0,9
11,Biology,Plant Physiology,Respiration in Plants,123034,Aerobic Respiration,Succinate Dehydrogenase Complex,newkg7046,Complexes Involved in Electron Transport Chain,Electron Transport Chain,0,0,0,0,4
11,Biology,Plant Physiology,Respiration in Plants,123034,Aerobic Respiration,Cytochrome Bc1 complex,newkg7047,Complexes Involved in Electron Transport Chain,Electron Transport Chain,2,4,2,2,8
11,Biology,Plant Physiology,Respiration in Plants,123034,Aerobic Respiration,Cytochrome Oxidase,newkg7048,Complexes Involved in Electron Transport Chain,Electron Transport Chain,4,1,1,3,5
11,Biology,Cell : Structure and Functions,Biomolecules,123001,Biomacromolecules,Acid Soluble Pool,newkg8726,Composition of Cells,Biomacromolecules,0,0,0,0,4
11,Biology,Cell : Structure and Functions,Biomolecules,123001,Biomacromolecules,Acid Insoluble Pool,newkg8727,Composition of Cells,Biomacromolecules,3,1,4,3,9
11,Chemistry,Physical Chemistry,States of Matter,122936,Behaviour of Real Gases,Compressibility Factor,newkg18116,Compressibility of Gas,Compressibility of Gases,4,3,3,4,7
11,Chemistry,Physical Chemistry,States of Matter,122936,Behaviour of Real Gases,Variation of Compressibility Factor with Temperature,newkg18117,Compressibility of Gas,Compressibility of Gas,4,4,3,0,9
11,Chemistry,Physical Chemistry,States of Matter,122936,Behaviour of Real Gases,Variation of Compressibility Factor with Pressure,newkg18118,Compressibility of Gas,Compressibility of Gas,2,4,4,3,6
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122892,Reactions in Solutions,Dilute Solution,newkg18000,Concentration Terms,Components of Solution,1,2,3,3,10
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122892,Reactions in Solutions,Solute,newkg18001,Concentration Terms,Components of Solution,0,0,0,0,4
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122892,Reactions in Solutions,Solvent,newkg18002,Concentration Terms,Components of Solution,1,1,3,2,8
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122892,Reactions in Solutions,Weight/weight Percentage,newkg18003,Concentration Terms,Concentration Terms,2,4,4,3,8
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122892,Reactions in Solutions,Molarity,newkg18007,Concentration Terms,Concentration Terms,3,0,0,0,8
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122892,Reactions in Solutions,Molality,newkg18008,Concentration Terms,Concentration Terms,1,3,3,0,5
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122892,Reactions in Solutions,Mole Fraction,newkg18010,Concentration Terms,Concentration Terms,0,0,0,0,10
11,Biology,Cell : Structure and Functions,Biomolecules,123006,Enzymes,Cofactors,newkg8857,Conjugated Enzymes,Enzymes and its Structure,0,0,0,0,7
11,Biology,Structural Organisation in Plants and Animals,Morphology of Flowering Plants,122981,The Flower,Aestivation of Corolla,newkg7882,Corolla,Corolla,3,0,0,0,7
11,Biology,Diversity in the Living World,Plant Kingdom,122973,Angiosperms,Dicotyledons,newkg7149,Cotyledons,Angiosperms,1,2,1,0,9
11,Biology,Diversity in the Living World,Plant Kingdom,122973,Angiosperms,Monocotyledons,newkg7150,Cotyledons,Angiosperms,2,3,0,0,5
11,Biology,Plant Physiology,Respiration in Plants,New,Introduction to Respiration in Plants,Mitochondrial Particles,newkg7027,Cristae,Mitochondria,3,3,0,0,9
11,Chemistry,Physical Chemistry,States of Matter,122937,Liquifaction of Gases,Expression of Critical Pressure,newkg18136,Critical Pressure of Gases,Critical Constants,2,4,4,1,6
11,Chemistry,Physical Chemistry,States of Matter,122937,Liquifaction of Gases,Expression of Critical Temperature,newkg18134,Critical Temperature of Gases,Critical Constants,0,0,0,0,7
11,Chemistry,Physical Chemistry,States of Matter,122937,Liquifaction of Gases,Expression of Critical Volume,newkg18138,Critical Volume of Gases,Critical Constants,2,4,4,1,7
11,Biology,Diversity in the Living World,Plant Kingdom,122968,Algae,Algae,newkg7099,Cryptogam,Cryptogam,3,2,0,0,9
11,Biology,Diversity in the Living World,Plant Kingdom,122968,Algae,Bryophyta,newkg7112,Cryptogam,Cryptogam,0,0,0,0,5
11,Biology,Diversity in the Living World,Plant Kingdom,122970,Division Pteridophyta,Pteridophyta,newkg7124,Cryptogam,Cryptogam,0,0,0,0,9
11,Biology,Cell : Structure and Functions,Cell Cycle and Cell Division,123008,Mitosis,Cytokinesis in Animal Cell,newkg8903,Cytokinesis,Cytokinesis,3,4,4,3,6
11,Biology,Cell : Structure and Functions,Cell Cycle and Cell Division,123008,Mitosis,Cytokinesis in Plant Cell,newkg8904,Cytokinesis,Cytokinesis,0,0,0,0,7
11,Biology,Cell : Structure and Functions,Cell : The Unit of Life,122998,Eukaryotic Cell,Cell Organalles,newkg8640,Cytoplasm,Cytoplasm,0,0,0,0,10
11,Biology,Cell : Structure and Functions,Cell : The Unit of Life,122998,Eukaryotic Cell,Cytoskeleton,newkg8708,Cytoplasm,Cytoplasm,0,0,0,0,9
11,Biology,Cell : Structure and Functions,Cell : The Unit of Life,122998,Eukaryotic Cell,Microtubules,newkg8710,Cytoskeleton,Cytoplasm,4,3,3,4,9
11,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,122886,Dalton's Atomic Theory,Limitations of Dalton's Atomic Theory,newkg17944,Dalton's Atomic Theory,Dalton's Atomic Theory,0,0,0,0,10
11,Chemistry,Physical Chemistry,States of Matter,122933,Ideal Gas Equation,Derivation of Dalton's Law,newkg18093,Dalton's Law of Partial Pressures of Gases,Dalton's Law of Partial Pressures,3,2,2,3,5
11,Biology,Cell : Structure and Functions,Cell : The Unit of Life,122998,Eukaryotic Cell,Structure of DNA,newkg8614,Deoxyribonucleic Acid,Nucleic Acids,1,4,3,2,8
11,Biology,Structural Organisation in Plants and Animals,Morphology of Flowering Plants,122986,Description of some important Families,Fabaceae,newkg8008,Description of Plant Families,Description of Plant Families,4,2,2,4,9
11,Biology,Structural Organisation in Plants and Animals,Morphology of Flowering Plants,122986,Description of some important Families,Solanaceae,newkg8014,Description of Plant Families,Description of Plant Families,0,0,0,0,6
11,Biology,Structural Organisation in Plants and Animals,Morphology of Flowering Plants,122986,Description of some important Families,Liliaceae,newkg8020,Description of Plant Families,Description of Plant Families,0,0,0,0,9
11,Biology,Human Physiology,Neural Control and Coordination,123076,Central Neural System,Hypothalamus,newkg8128,Diencephalon,The Forebrain,0,0,0,0,4
11,Biology,Plant Physiology,Transport in Plants,123010,Means of Transport in Plants,Facilitated Diffusion,newkg6569,Diffusion,Cellular diffusion,3,0,0,0,5
11,Biology,Plant Physiology,Transport in Plants,123010,Means of Transport in Plants,Uniport Diffusion,newkg6570,Diffusion,Cellular diffusion,1,1,1,2,9
11,Biology,Plant Physiology,Transport in Plants,123010,Means of Transport in Plants,Antiport Diffusion,newkg6571,Diffusion,Cellular diffusion,0,0,0,0,6
11,Biology,Plant Physiology,Transport in Plants,123010,Means of Transport in Plants,Symport Diffusion,newkg6572,Diffusion,Cellular diffusion,2,2,0,0,5
11,Biology,Plant Physiology,Transport in Plants,123010,Means of Transport in Plants,Factors Affecting Diffusion,newkg6575,Diffusion,Factors Affecting Diffusion,0,0,0,0,9
11,Biology,Plant Physiology,Transport in Plants,123011,Plant Water Relations,Diffusion Pressure Deficit,newkg6584,Diffusion,Factors Affecting Diffusion,3,4,3,0,5
11,Biology,Human Physiology,Digestion and Absorption,123042,The Human Digestive System,Digestion and Absorption,newkg7337,Digestion and Absorption,Digestion and Absorption,3,4,1,1,9
11,Biology,Human Physiology,Digestion and Absorption,123042,The Human Digestive System,Digestive System,newkg7338,Digestion and Absorption,Digestion and Absorption,0,0,0,0,5
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Trypsinogen,newkg7415,Digestion in Intestine,Intestinal digestion,0,0,0,0,6
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Chymotrypsinogen,newkg7416,Digestion in Intestine,Intestinal digestion,4,3,4,4,10
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Bile,newkg7418,Digestion in Intestine,Intestinal digestion,0,0,0,0,8
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Bile Pigments,newkg7419,Digestion in Intestine,Intestinal digestion,0,0,0,0,8
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Succus Entericus,newkg7422,Digestion in Intestine,Intestinal digestion,3,3,0,0,5
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Gastric Juice,newkg7410,Digestion in Stomach,Stomach Digestion,1,4,0,0,8
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Chyme,newkg7411,Digestion in Stomach,Stomach Digestion,0,0,0,0,8
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Mucus,newkg7413,Digestion in Stomach,Stomach Digestion,4,2,0,0,10
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Digestion in Buccal Cavity,newkg7400,Digestion of Food,Digestion of Food,1,1,0,0,6
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Digestion in Stomach,newkg7404,Digestion of Food,Digestion of Food,4,1,1,2,10
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Digestion in Intestine,newkg7414,Digestion of Food,Digestion of Food,3,3,4,2,9
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,"Calorific Value of Protein, Carbohydrate and Fat",newkg7423,Digestion of Food,Digestion of Food,1,4,2,2,4
11,Biology,Human Physiology,Digestion and Absorption,123042,The Human Digestive System,Enzymes of Digestive System,newkg7380,Digestive Glands,Digestive Enzymes,1,4,3,1,5
11,Biology,Human Physiology,Digestion and Absorption,123042,The Human Digestive System,Salivary Glands,newkg7381,Digestive Glands,Gastrointestinal tract,4,0,0,0,9
11,Biology,Human Physiology,Digestion and Absorption,123042,The Human Digestive System,Liver,newkg7386,Digestive Glands,Gastrointestinal tract,1,0,0,0,10
11,Biology,Human Physiology,Digestion and Absorption,123042,The Human Digestive System,Pancreas,newkg7396,Digestive Glands,Gastrointestinal tract,1,0,0,0,4
11,Biology,Human Physiology,Digestion and Absorption,123042,The Human Digestive System,Alimentary Canal,newkg7339,Digestive System,Gastrointestinal tract,2,3,1,2,5
11,Biology,Human Physiology,Digestion and Absorption,123042,The Human Digestive System,Digestive Glands,newkg7379,Digestive System,Digestion and Absorption,3,4,1,3,8
11,Biology,Human Physiology,Digestion and Absorption,123043,Digestion of Food in Humans,Digestion of Food,newkg7399,Digestive System,Digestion and Absorption,3,2,2,3,5
11,Biology,Human Physiology,Digestion and Absorption,123044,Absorption of Digested Food products,Absorption of Digested Product,newkg7424,Digestive System,Digestion and Absorption,0,0,0,0,10
